"","""XX_rep1""","""XX_rep2""","""XX_rep3""","""XX_rep8""","""XX_rep9""","""XX_rep10""","""Xm_rep3""","""Xm_rep7""","""Xm_rep8""","""Xm_rep13""","""Xm_rep15""","""Xp_rep1""","""Xp_rep2""","""Xp_rep3""","""Xp_rep4""","""Xp_rep7""","""Xp_rep9"""
"NXT2",7.52201182170839,7.44682124310533,7.52702907944845,7.54523480240877,7.4478605181163,5.06626821972169,4.7043437697846,7.0520001849765,6.66930197418281,6.95505595031182,6.63837109936518,5.32695600782051,3.85151446860811,5.42821163675574,7.84716120496585,4.743804966262,6.4595612978437
"YLPM1",7.52249976510661,7.91135684798356,8.575668412943,7.50535839537296,8.6091392530242,8.71615377826953,7.33839087482702,6.89384512623415,6.88944142457381,7.10970195220039,7.24516080080192,7.80246117555729,7.8592592444957,7.25006470171849,7.07913403777042,7.37996254481681,7.46114648764564
"ADPRM",8.87226706789576,8.58817247277888,8.93604482490526,8.89322640994176,8.11372478230271,6.71743838877969,6.71434228452377,7.03395838753949,6.86787559756797,8.17932584637148,8.10752874385086,6.66599021708766,6.7959422032134,7.12419718455692,8.29386289975852,6.95662439279552,7.43652413156648
"PTGER4",7.97423769885608,8.4239877894705,7.94993200335049,7.39130438989158,8.08174541713251,5.70631483352376,6.16053908703531,7.48163198320193,6.76241794335601,7.35693891252401,7.28396237365977,6.47643487830908,5.82839159469757,6.16148206270795,7.68720755759016,5.84188017921067,6.7814156034525
"SLC24A3",5.25993524610497,5.02201186587325,5.08143869102287,5.53441349003034,4.78844897254123,5.330492282883,7.12937724138219,5.89650954181191,8.41132326022397,5.92155960760419,6.7036248306784,5.90696656966775,5.70647901629411,5.17225001747874,5.88523139382318,7.09609834866481,6.570722846812
"MICAL3",6.14379908260236,4.95323937319303,5.24528943093709,5.77729178136006,5.10595469448878,5.73714582972223,6.40060995974585,6.50359566967738,5.5086082151654,5.94894479389374,5.63741676769081,6.5501221901771,6.88153708453437,6.92635287778191,6.02981756752688,7.0137852488386,5.81734154934864
"TWF1",7.44225187333415,6.75297471581999,7.54362191962897,7.05191842708679,7.10099198434119,6.04795847669284,4.69778878853678,5.48805790675358,5.41221032125804,5.99272156631396,6.65519153239642,5.84466241271111,5.37994859998803,4.58681842508768,6.79915343816838,5.07441772777334,5.54458330207888
"CARNS1",7.70574672870768,7.00865227614256,6.58599705643323,7.63896505510107,6.94240277666436,7.50188445809381,8.03947448922113,7.88012735681836,7.22243507437705,7.50761778127538,7.32703594820268,8.2348395261363,8.70486448597763,8.91092257961031,8.02854929678964,8.25799359613157,7.9777057472837
"EP400",7.65377398315864,7.16637006330972,6.57923856725048,8.70909693243831,8.87266227676246,9.61362327570058,7.20235408060633,5.96444267899319,6.50600270888393,5.66931667028548,7.5084327114705,7.40981193295297,8.80065447173736,7.12938881214749,7.17372424929762,7.29985519551935,6.35999356856471
"RBAK",5.10848208685803,5.49620391275506,5.60491607788697,4.8728674807381,4.88648699852708,4.81167855133595,3.91878742517774,3.92249957410067,4.02155300680395,4.52946245664448,4.19614966225853,4.59637606655963,4.34336278074145,3.90382223333994,4.36723894503678,3.97034584822758,4.33013753482796
"PTPN12",8.61434145402542,7.65520141175847,7.96979278676442,8.42078249721778,8.05601441497917,7.00520226227212,6.90333898119926,7.1014710516359,7.50684000448497,7.04215500997713,7.36750439241904,6.88064074159239,5.76850556425778,6.18597713385298,7.50684000448497,5.70363846776664,7.37654677474574
"PTPRS",7.80310476830936,7.36209928760779,8.51825319945272,7.64333327724372,7.87127038169003,7.51035745665123,6.42255719363539,7.31245116068236,5.6976267473388,7.23503766536153,6.80130485210446,6.45654316749617,6.74149623182393,7.10315505243832,7.11441887805048,7.30334624954552,6.72529225421768
"ABCD3",7.06459263178791,7.12478690268897,7.43903892760845,7.32206435694718,7.34413551789411,6.71536535116083,5.5187275501163,6.2512663043177,6.90194513457507,6.82525763409261,7.0460717423115,6.06122048860873,4.92042912925816,5.41920295184112,7.34042122153728,6.05413613120859,6.55699712395915
"NLRC4",7.24022525322373,7.59381974208827,7.17924155033969,7.06914742296805,6.89902267124388,4.20931257071154,4.69735963691957,5.52311608376951,6.18089227783556,5.422640225289,4.87426649547467,4.69261779902664,4.2490537389869,4.47370113887505,6.56820842776294,4.44258207706188,5.63759178204062
"KMT2C",6.02388660833032,6.30162428365525,6.52896371911034,6.52616172336589,6.67231162085965,5.92076040695807,4.66310404349893,4.96029486185924,5.27479025338042,5.31379106410687,5.7631118916676,5.45526778243643,4.8742127801693,4.49928196232117,5.70700397296731,4.77023019482628,5.52197036004228
"RAB1A",9.44309470882552,9.35948482044037,9.46464289562243,9.49956480236112,9.45034363906288,7.62421186990582,8.03288462182306,8.5115752771596,8.90559111942818,8.59792252202755,8.86931556188767,8.27692514201301,7.33914591196439,8.03683866558239,8.88884782423989,7.46206666843783,8.54931029583051
"RAB5A",8.464568045195,8.67905275152342,8.73835389724619,8.26000227466956,8.51537000571912,6.72415676553277,6.30968321193043,8.00302396754363,7.45500346436211,7.865289924274,7.49254757593902,7.2427486066022,6.50211121034692,6.73666218956187,8.44889822136509,6.55578194814081,7.61428419842439
"RELB",6.78767248634743,6.64416652917549,7.09890440375442,7.14893512681309,6.85355202079531,7.17620773395457,7.86411081517544,7.83331676477927,8.34717841902895,7.7722138223252,8.15843760338869,7.28710354739221,7.84796819574113,7.90920142942543,7.86927420071414,7.74172602171076,7.57302118324608
"RNASE4",6.78655435223284,6.02476466224991,5.9793822165124,7.29858709328409,8.26860531198746,3.86214347002431,5.29727455652077,4.81552110511187,6.89800441151559,5.33833846014264,5.59626664234219,4.39006336516007,3.74158496766028,4.50971513250448,5.64682662337339,4.70915452356373,4.93305072626326
"ROBO1",6.18866711153148,5.10988900443546,4.99235233832176,4.4836396275236,4.60805088961955,5.49566762634225,6.03941598005198,5.35663717755506,5.65571884449019,5.44438578447578,5.14433167811856,5.58718607971458,5.40906900971571,6.42427834879304,6.93855573232159,6.42472326024629,6.16885392144328
"RPL37A",8.38860340351571,7.91613365202166,8.66144952872648,8.373741224678,7.47100040685847,9.67559577631199,7.15488572617005,5.65435061931248,5.9374054084934,6.3918366970388,6.53413008953128,7.07760720741412,9.36277805298359,6.62390530190088,6.07222810818738,7.05223036427687,6.05260862636341
"RPS23",9.3724127734095,9.60708568685368,8.84499585272339,9.47118761573992,7.38961618013757,7.06852282714481,7.59071439822377,8.31957506168375,8.34878450900601,9.38797122821263,8.38267271854004,7.30950833127715,6.59059008021821,6.60620575885825,7.9342796634181,8.08873323366751,8.11212111858233
"BID",9.87123786303265,9.55774142156186,10.0091716337328,9.87163261423659,9.37549683824791,9.1063007489434,8.73678732994049,8.00847703381859,8.90684961160726,8.63236718102176,9.38455898134749,8.27721700538502,8.26207795659224,8.45745228562121,9.60549124013507,8.13794969370596,8.73311327672538
"CXCL5",8.87838774855598,5.99189351012744,7.68857762104623,7.14547662404176,7.54831381104468,6.93559850541387,8.95709113539123,9.8719633492049,9.80050432929833,8.79540404531146,8.6039301461615,8.28690003219013,6.48729850279673,8.24472011636563,7.99682639155408,8.95101155895582,8.1554524456139
"BLK",7.66503975784419,6.71098057253362,6.93555940294541,7.70138847629087,7.27381518275467,7.10336098481626,7.49976513387661,8.55988470516596,7.00520226227212,7.39216799695596,6.52345647140117,7.63541821124665,9.32467589960247,9.63034463180808,8.02459820600193,8.511912508679,8.21390791818641
"FRG1JP",5.81573721220596,4.72737937259182,4.66855486646219,6.14760137188535,6.79692682071243,6.65262195006359,3.80722731262808,3.82977336933301,4.01038109822665,5.34495094687989,4.08835927581534,5.1388069722546,5.22731343183563,3.97199249506045,5.14822944763979,4.56967095893923,3.98782967197492
"MS4A6A",9.49549470840781,9.48131566528834,9.59380338049452,9.72760539152988,9.81689027838972,9.42862909886997,8.22275739620331,8.4637240243683,9.01977796311008,8.68256908896026,8.90061389910758,7.85965119460784,7.61477682657364,8.88591887150368,9.07520804578034,8.55475551765493,8.79810907759272
"SH3BP2",6.3592496541242,7.21859669440441,8.3126847878736,6.46607379280915,7.59396300298408,7.88084527317059,9.07826943827541,8.57233937509533,9.35048658548411,7.82064459411299,8.89455928594375,9.72529112850645,8.43261454696155,8.79829020612729,7.60286325374126,8.16648629235777,9.11554645238996
"CLEC7A",7.34748307052198,8.56621231020458,8.4346540254892,8.21411497273976,8.09829582810844,7.06247108759138,6.34308771758942,7.22855019772466,7.46800064775041,7.4146066203766,7.50597142960909,7.2891591854585,5.02923464781651,6.23939044493918,7.78489563490393,5.75596440644934,7.59542730690062
